DATAFLOW,MEASURE: Measure,INDEX: Index,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,DECIMALS: Decimals,OBS_COMMENT: Observation Comment
ABS:CPI(1.1.0),1: Index Numbers,20001: Food and non-alcoholic beverages,10: Original,4: Adelaide,Q: Quarterly,2023-Q1,128.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20001: Food and non-alcoholic beverages,10: Original,4: Adelaide,Q: Quarterly,2023-Q2,130.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2010-Q1,99.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2010-Q2,98.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2010-Q3,100.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2010-Q4,99.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2011-Q1,98.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2011-Q2,100.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2011-Q3,102.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2011-Q4,99.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2012-Q1,98.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2012-Q2,100.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2012-Q3,102.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2012-Q4,103.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2013-Q1,98.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2013-Q2,100.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2013-Q3,101.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2013-Q4,101,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2014-Q1,99.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2014-Q2,99.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2014-Q3,100.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2014-Q4,101.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2015-Q1,101.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2015-Q2,101.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2015-Q3,102.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2015-Q4,104,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2016-Q1,103.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2016-Q2,104.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2016-Q3,105.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2016-Q4,103.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2017-Q1,102.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2017-Q2,102.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2017-Q3,101.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2017-Q4,101.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2018-Q1,99.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2018-Q2,99.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2018-Q3,100,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2018-Q4,99.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2019-Q1,97.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2019-Q2,98.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2019-Q3,99.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2019-Q4,100.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2020-Q1,98.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2020-Q2,99.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2020-Q3,99.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2020-Q4,98.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2021-Q1,99,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2021-Q2,98.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2021-Q3,95.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2021-Q4,98.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2022-Q1,96.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2022-Q2,100.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2022-Q3,100.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2022-Q4,102.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2023-Q1,99.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,3: Brisbane,Q: Quarterly,2023-Q2,100.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2010-Q1,94.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2010-Q2,96.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2010-Q3,95.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2010-Q4,93.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2011-Q1,98.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2011-Q2,99.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2011-Q3,98.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2011-Q4,97.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2012-Q1,101.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2012-Q2,102.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2012-Q3,105.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2012-Q4,104.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2013-Q1,107.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2013-Q2,110.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2013-Q3,109.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2013-Q4,109,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2014-Q1,112.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2014-Q2,115.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2014-Q3,115.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2014-Q4,113.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2015-Q1,117.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2015-Q2,120.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2015-Q3,120.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2015-Q4,119.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2016-Q1,122.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2016-Q2,125.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2016-Q3,125.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2016-Q4,124.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2017-Q1,127.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2017-Q2,130,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2017-Q3,129.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2017-Q4,129,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2018-Q1,132.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2018-Q2,134.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2018-Q3,133.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2018-Q4,133.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2019-Q1,136.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2019-Q2,139,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2019-Q3,138.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2019-Q4,137.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2020-Q1,140.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2020-Q2,140.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2020-Q3,140.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2020-Q4,142.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2021-Q1,146.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2021-Q2,148.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2021-Q3,147.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2021-Q4,147.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2022-Q1,152.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2022-Q2,152.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2022-Q3,152.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2022-Q4,154.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2023-Q1,163,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,3: Brisbane,Q: Quarterly,2023-Q2,162.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q1,92.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q2,93.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q3,95.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q4,95.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q1,97.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q2,97.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q3,99.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q4,99.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q1,100.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q2,100.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q3,103.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q4,104.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q1,105.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q2,106,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q3,108.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q4,108.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q1,109.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q2,110.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q3,110.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q4,111.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q1,112.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q2,112.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q3,113.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q4,113.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q1,114,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q2,114.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q3,115.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q4,115.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q1,116.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q2,117.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q3,119.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q4,119.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q1,120.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q2,120.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q3,121.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q4,121.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q1,121.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q2,121.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q3,121.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q4,121.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q1,122.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q2,121.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q3,121.5,IN: Index Numbers,,1: One,
